mix_id,url,starting_time,track_name,artist_name
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",197.0,It's A Crime (Caribou Mix) [Rush Hour - RH 11312],Virgo Four
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",203.0,Manic (Borderline Remix) [Turbo],Azari & III
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",208.0,Focus Now [20:20 Vision - VIS 211D],Maya Jane Coles
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",212.0,Le Karantkatrieme Peul (Prisme Remix) [Baobab Secret - BBS 1103],Mr. Raoul K
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",216.0,Nano Kids (Vocal Mix) [Rush Hour - RH 032],Freak Seven Feat. Aniff
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",223.0,I'm Free (Carl Craig Remix) [Fabric],Catz 'N Dogz
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",227.0,The Dance,Derrick May
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",234.0,Michael Jackson (Jack Out Version),Phil Kieran & Green Velvet
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",239.0,French Monkey [Kurzstrecken Musik - KSM 005],Schraub Lorenz
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",245.0,Budgie Smuggler [Dirtybird - DB 052],Tom Flynn
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",249.0,The Night (Marc Houle Remix) [Turbo - 105D],Terence Fixmer
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",255.0,My Love Is True (Alternative Instrumental Mix) [Inner],Dave & Dominic
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",262.0,Luv Sikk [BPitch Control - BPC 049],Kiki
60,"https://www.mixesdb.com/w/2011-10-15_-_Roman_Fl%C3%BCgel_%26_Ivan_Smagghe_@_Big_Dish_Go,_The_Underground,_Dublin",270.0,Snooze 4 Love [Running Back - RBCR 78],Todd Terje
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,0.0,Picture Of You [Dekmantel],Vakula
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,7.0,Queen Mary [Smallville],Benjamin Brunn
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,13.0,Percussion Mix (Mix 2) [Sex Tags Mania],Bjørn Torske & Siob Latsyrc
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,17.0,Looser [NonPlus],Lowtec
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,21.0,Queque [Fur Trade],The Mole
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,25.0,Repozitioned Souls [Strength],DJ Qu
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,29.0,Chichi Devils [Versatile],Château Flight
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,34.0,Pyramid [3024],Instra:mental
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,39.0,The Improviser [Dial],Roman Flügel
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,42.0,Viper [Brainfeeder],Martyn
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,48.0,The Lick [50 Weapons],Dark Sky
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,51.0,Flying Through The Fog [Dolly],Basic Soul Unit
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,54.0,Can You Dance [Champion],Kenny 'Jammin' Jason & Fast Eddie Smith
61,https://www.mixesdb.com/w/2011-10-26_-_Roman_Fl%C3%BCgel_@_Boiler_Room_Berlin_003,58.0,Head (Ghosts Of Venice Edit),Prince
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),0.0,Atwa [ESP],Shocks
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),,Bed Vertigo [Kimochi],[???] Area
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),,Silent Screamer [Delsin],[???] Morphosis
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),,Paradox [Laid],[???] Palisade
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),19.0,Track 1 [Firecracker - UNTHANK 002],Vakula
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),22.0,Liaisons [Nsyde - 002],Kevin Reynolds
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),29.0,Hypnotiserende [Sex Tags Ufo],Kong Oscar
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),35.0,Looser [Nonplus - 011],Lowtec
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),40.0,Black Magic [Mule Electronic - ME 81],Fred P
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),47.0,"Here's Trance, Now Dance!! [FXHE]",Omar S
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),52.0,Flying Through The Fog [Dolly - 07],Basic Soul Unit
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),56.0,QueQue [Fur Trade - FURV 007],The Mole
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),62.0,Nano Kids (Vocal Mix) [Rush Hour - RH 032],Freak Seven Feat. Aniff
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),69.0,Pyramid [3024 - 01 5],Instra:mental
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),73.0,Silicon Drift (Roman Flügel Remix) [Get Physical - GPMDA 050],Javier Logares
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),77.0,Ahead Of Time [Mathematics],John Heckle
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),79.0,Keep The Power Out [Rush Hour - RH-DC 10],BNJMN
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),83.0,Chichi Devils [Versatile - VER 071],Château Flight
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),88.0,Dirty Tric Trac [Bird],Worthy & Eats Everything
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),,The Lick [50 Weapons],[???] Dark Sky
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),97.0,In Order Of More Depth (BHFV Remix) [Live At Robert Johnson - PLAYRJC 014],Massimiliano Pagliara
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),102.0,Meets Tshetsha Boys [Honest Jons],Peverelist
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),106.0,It's A Crime (Caribou Mix) [Rush Hour - RH 11312],Virgo Four
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),113.0,Brasil (Reprise) [In The House - Defected],Roman Flügel
62,https://www.mixesdb.com/w/2011-12-19_-_Roman_Fl%C3%BCgel_-_RA_Podcast_(RA.290),117.0,Sample & Hold [Running Back - RB 028],Matthew Styles
63,"https://www.mixesdb.com/w/2012_-_Oliver_Hafenbauer,_Roman_Fl%C3%BCgel_@_Robert_Johnson_Special,_Freebase_TV,_LiveBeats.com",,Montreal,Autechre
63,"https://www.mixesdb.com/w/2012_-_Oliver_Hafenbauer,_Roman_Fl%C3%BCgel_@_Robert_Johnson_Special,_Freebase_TV,_LiveBeats.com",,Fallshort,Ramadanman
63,"https://www.mixesdb.com/w/2012_-_Oliver_Hafenbauer,_Roman_Fl%C3%BCgel_@_Robert_Johnson_Special,_Freebase_TV,_LiveBeats.com",,Börft,Frak
63,"https://www.mixesdb.com/w/2012_-_Oliver_Hafenbauer,_Roman_Fl%C3%BCgel_@_Robert_Johnson_Special,_Freebase_TV,_LiveBeats.com",,Easy,Disco Nihilist
63,"https://www.mixesdb.com/w/2012_-_Oliver_Hafenbauer,_Roman_Fl%C3%BCgel_@_Robert_Johnson_Special,_Freebase_TV,_LiveBeats.com",,Crushed Idebreaker (Roman Flügel Remix),Leonid Nevermind
63,"https://www.mixesdb.com/w/2012_-_Oliver_Hafenbauer,_Roman_Fl%C3%BCgel_@_Robert_Johnson_Special,_Freebase_TV,_LiveBeats.com",,Pond,Lawrence
63,"https://www.mixesdb.com/w/2012_-_Oliver_Hafenbauer,_Roman_Fl%C3%BCgel_@_Robert_Johnson_Special,_Freebase_TV,_LiveBeats.com",,Creator,Lawrence
63,"https://www.mixesdb.com/w/2012_-_Oliver_Hafenbauer,_Roman_Fl%C3%BCgel_@_Robert_Johnson_Special,_Freebase_TV,_LiveBeats.com",,Black Ice,Smallpeople
63,"https://www.mixesdb.com/w/2012_-_Oliver_Hafenbauer,_Roman_Fl%C3%BCgel_@_Robert_Johnson_Special,_Freebase_TV,_LiveBeats.com",,Captain Rush,AntonZap
63,"https://www.mixesdb.com/w/2012_-_Oliver_Hafenbauer,_Roman_Fl%C3%BCgel_@_Robert_Johnson_Special,_Freebase_TV,_LiveBeats.com",,Montana,Matthew Styler
64,https://www.mixesdb.com/w/2012-02-17_-_VA_-_La_Boum_De_Luxe,,12:18,[08:56] Global Communication
64,https://www.mixesdb.com/w/2012-02-17_-_VA_-_La_Boum_De_Luxe,,Epsilon Phase (Retranslated By Global Communication),[16:40] Chapterhouse & Global Communication
64,https://www.mixesdb.com/w/2012-02-17_-_VA_-_La_Boum_De_Luxe,,"Morton Subotnick @ Museo Reina Sofia, Madrid",2011-11-18
64,https://www.mixesdb.com/w/2012-02-17_-_VA_-_La_Boum_De_Luxe,,VA - La Boum De Luxe,2012-02-03
64,https://www.mixesdb.com/w/2012-02-17_-_VA_-_La_Boum_De_Luxe,,VA - La Boum De Luxe,2012-02-03
64,https://www.mixesdb.com/w/2012-02-17_-_VA_-_La_Boum_De_Luxe,,VA - La Boum De Luxe,2012-02-03
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Strung Doll,[a]pendics.shuffle
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Deat Ghost,Ochu Laross
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Sun City,Nick Curly
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Flex 2 (Raditz Room Remix),Vari Flex
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Explicaciones (Felix Lorusso Remix),Durcheinander
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Snake Chamer,Minilogue
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Everything Is Shitting Away,Ruede Hagelstein
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,"Dames Jean & Soundraiser @ Zurmoebelfabrik e.V., Berlin",2012-01-01
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Sorry Carl But We Needed The Beats,Carl Craig
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Touch Me [Diynamic],Hunter/Game
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Night Air (Solomun Version),Jamie Woon
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Crosstown Rebels [High Strings],Luca Bacchetti Tango
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Limit To Your Love [Keinerechte],DB
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Do What You Have To Do [HHYR],Rick Poppa Howard
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Sunny (Leftfield Wobble Edit),Marvin Gaye
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Misty (Rodriguez Jr Remix) [Fine Art],Pedro Cali
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Bakerman (Soul Clap Remix) [Brother],Laid Back
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Black Paint (Larry Heard After Dark Remix) [Tsuba],Moodymanc
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Make It Good (Tale Of Us & Tennis Remix),Fink
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Color Of Life [Souvenir],Daniel Bortz & Sascha Sibler
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Shelter (Tiga Remix) [Turbo],The xx
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,T.Anders [My Best Friend],Daso
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,(This Is) The Dream Of Evan And Chan (Superpitcher Kompakt Remix) [Plug Research],Dntel
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,A Lot Off [V.I.M.],Smacs & Patrick Kong
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,He Is Watching You [Supernature],Solomun
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,Over (Life And Death Remix) [Kompakt],Gus Gus
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,VA - La Boum De Luxe,2012-02-17
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,VA - La Boum De Luxe,2012-02-17
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,VA - La Boum De Luxe,2012-02-17
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,VA - La Boum De Luxe,2012-02-17
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,VA - La Boum De Luxe,2012-02-17
66,https://www.mixesdb.com/w/2012-03-16_-_VA_-_La_Boum_De_Luxe,,VA - La Boum De Luxe,2012-02-17
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,0.0,Grand Prix [Naked Lunch],Boddika
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,6.0,Don't YouWant [Clone],Marco Shuttle
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,10.0,Bay Of Cadiz [030303],Chris Moss Acid
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,16.0,Throw In Dirt [3024],Redshape
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,19.0,Mad See Scrolls (Marcellus Pittman Remix) [Meakusma],Madteo
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,25.0,A [Workshop],Magic Mountain High
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,31.0,Let Me Go,Mutant Beat Dance (Hour House Is Your Rush) Feat. Naughty Wood
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,37.0,Homeless House [Knuggles],Gent 88
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,43.0,Rewind [L.I.E.S.],Willie Burns
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,46.0,Killekill [Touch It],Neil Landstrom & Si Begg
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,50.0,Rainy Days Juno Jam [Rush Hour],Xosar
67,https://www.mixesdb.com/w/2012-06-02_-_Roman_Fl%C3%BCgel_-_Soundwall_Podcast_103,54.0,O.T.H. [Live At Robert Johnson],Roman Flügel
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",0.0,Bang't [Clone Jack For Daze - CJFD 10],Geeeman
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",3.0,Fotograf [Klasse - KLS 007],Sacha Robotti Feat. Qzen
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",8.0,Late Call [Hello? Repeat - HELLO 018],Seuil
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",14.0,Time To Bump (Matt Walsh & Zhao Remix) [Turbo - 104D],Murphy Jax
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",19.0,The Size [Dirtybird - DB 059],Eats Everything
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",28.0,Opa [Kompakt Extra - KOMPAKT EX 70],Kölsch
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",32.0,Blues For Yous (Roman Flügel Remix) [Cécille - CEC 030],Einzelkind
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",38.0,Just The Beat [Rotary Cocktail - RC 032],Larsson
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",44.0,Don't Shake My Tree,Marc Romboy & KiNK
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",49.0,Soda Caustic [Sharivari - SHV 003],KiNK
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",52.0,Broken Rome [Live At Robert Johnson - PLAYRJC 019],The Citizens Band
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",57.0,Goom (Bonus Beatz) [Running Back - RB 030],Redshape
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",61.0,A [Workshop - xx],Magic Mountain High
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",67.0,Let Me Go [Rush Hour - HHYR 19],Mutant Beat Dance Feat. Naughty Wood
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",72.0,Can U Dance [High Fashion Digital - HFD 09081],Kenny 'Jammin' Jason & Fast Eddie
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",83.0,Rotor [Innervisions - IV 31],Tete
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",96.0,Rigor Music (Roman Flügel Remix) [Throne Of Blood - TOB 021],Eamon Harkin
68,"https://www.mixesdb.com/w/2012-06-29_-_Roman_Fl%C3%BCgel_@_13_Years_Robert_Johnson,_Germany",100.0,Get Loose (No Regular Play Stay Loose Remix) [Leftroom - LEFT 030],Gavin Herlihy
69,https://www.mixesdb.com/w/2012-09-12_-_Roman_Fl%C3%BCgel_-_Mix_Of_The_Week,,Love Triangles [L.I.E.S],Bookworms
69,https://www.mixesdb.com/w/2012-09-12_-_Roman_Fl%C3%BCgel_-_Mix_Of_The_Week,,Ocoras,Kieran Herden
69,https://www.mixesdb.com/w/2012-09-12_-_Roman_Fl%C3%BCgel_-_Mix_Of_The_Week,,Escape (Rhythm) [One Track],TSC
69,https://www.mixesdb.com/w/2012-09-12_-_Roman_Fl%C3%BCgel_-_Mix_Of_The_Week,,Wicked Bitch Witch [Fit Sound],H-Fusion Aka Howard Thomas Feat. Marcellus Pittman
69,https://www.mixesdb.com/w/2012-09-12_-_Roman_Fl%C3%BCgel_-_Mix_Of_The_Week,,Moist [SunkLo],Boddika & Joy Orbison
69,https://www.mixesdb.com/w/2012-09-12_-_Roman_Fl%C3%BCgel_-_Mix_Of_The_Week,,Dub Bisous [Pale Fire],Kowton
69,https://www.mixesdb.com/w/2012-09-12_-_Roman_Fl%C3%BCgel_-_Mix_Of_The_Week,,Demolition Man [Demolition Man],Kevin McPhee & Gerry Read
69,https://www.mixesdb.com/w/2012-09-12_-_Roman_Fl%C3%BCgel_-_Mix_Of_The_Week,,6 To 6 Lick [Black Sun],Blawan
69,https://www.mixesdb.com/w/2012-09-12_-_Roman_Fl%C3%BCgel_-_Mix_Of_The_Week,,Gran Prix [NAKEDLUNCH],Boddika
69,https://www.mixesdb.com/w/2012-09-12_-_Roman_Fl%C3%BCgel_-_Mix_Of_The_Week,,Ellipses [Hinge Finger],Joy Orbison
69,https://www.mixesdb.com/w/2012-09-12_-_Roman_Fl%C3%BCgel_-_Mix_Of_The_Week,,Three Excited Nuclei Of Lutetium-167 And Y-Spectra Of Cobalt-60 [Studio Barnhus],Radioactive Orchestra
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Running In Circles [Live At Robert Johnson],Benedikt Fry
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Chopped Icebreakers (Roman Flügel Remix) [Stolen Kisses],Leonid Nevermind
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,B2 [Running Back],Theo Parrish
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Geffen [Cómeme],Barnt
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,"Outside Amore (12"" Dub)",Man Tear
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Hippyspeedball [Ostgut Ton],The Mole
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Gent 88 (Chicago House Raw Remix) [Knuggles],Homeless House
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,B2 [Running Back],Disco Nihilist
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,B1 [U Ton],Tuff City Kids
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Child Of The Sun,Reggie Dokes
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Blues For Yous (Roman Flügel Remix) [Cécille],Einzelkind
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,No Way Back [Trax],Adonis
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Hand Made [Rush Hour],KiNK
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Starsoup [Running Back],Redshape
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Mad Jack [Warp],Sweet Exorcist
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Amazon Love [Dame],[00:01:41] Axel Boman
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Dub Vendors,[00:08:57] Bjørn Torske
71,"https://www.mixesdb.com/w/2012-09-25_-_Roman_Fl%C3%BCgel,_Studio_Barnhus_@_Beats_In_Space_644",,Last Land (Kenton Slash Demon Remix),[00:13:23] John Talabot
